,Provider,age_mode,age_median,deceased_sum,Gender_mode,Race_mode,State_mode,County_mode,No_days_admitted_median,No_days_admitted_mode,No_days_ClaimProcessing_median,No_days_ClaimProcessing_mode,AttendingPhysician_mode,RenalDiseaseIndicator_mode,ChronicCond_Alzheimer_median,ChronicCond_Alzheimer_mode,ChronicCond_Cancer_median,ChronicCond_Cancer_mode,ChronicCond_Depression_median,ChronicCond_Depression_mode,ChronicCond_Diabetes_median,ChronicCond_Diabetes_mode,ChronicCond_Heartfailure_median,ChronicCond_Heartfailure_mode,ChronicCond_IschemicHeart_median,ChronicCond_IschemicHeart_mode,ChronicCond_KidneyDisease_median,ChronicCond_KidneyDisease_mode,ChronicCond_ObstrPulmonary_median,ChronicCond_ObstrPulmonary_mode,ChronicCond_Osteoporasis_median,ChronicCond_Osteoporasis_mode,ChronicCond_rheumatoidarthritis_median,ChronicCond_rheumatoidarthritis_mode,ChronicCond_stroke_median,ChronicCond_stroke_mode,NoOfMonths_PartACov_median,NoOfMonths_PartACov_mode,NoOfMonths_PartBCov_median,NoOfMonths_PartBCov_mode,InscClaimAmtReimbursed_sum,InscClaimAmtReimbursed_median,OPAnnualDeductibleAmt_sum,OPAnnualDeductibleAmt_median,OPAnnualReimbursementAmt_sum,OPAnnualReimbursementAmt_median,IPAnnualDeductibleAmt_sum,IPAnnualDeductibleAmt_median,IPAnnualReimbursementAmt_sum,IPAnnualReimbursementAmt_median,DeductibleAmtPaid_sum,DeductibleAmtPaid_median,OperatingPhysician_mode,OtherPhysician_mode,no_of_service_provided,PotentialFraud
4731,PRV54424,55.0,69.5,2,0,1,26,120,1.0,1.0,10.0,0.0,PHY332056,0,1.5,1,1.5,1,1.5,1,1.5,1,1.0,1,1.0,1,1.0,1,1.0,1,1.5,1,1.5,1,2.0,2,12,12,12.0,12,150,75,3170,1585,9410,4705,2136,1068,11000,5500,0.0,0.0,[],[],2,No
4732,PRV57405,74.0,74.0,32,0,1,36,60,1.0,1.0,0.0,0.0,PHY343211,0,2.0,2,2.0,2,1.5,1,1.0,1,2.0,2,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,5690,70,14420,290,59630,930,11748,0,64620,0,100.0,0.0,"['PHY314348', 'PHY319302', 'PHY350492', 'PHY369195', 'PHY401963', 'PHY404640']","['PHY314348', 'PHY343211', 'PHY401963']",32,No
4733,PRV55789,84.0,71.0,22,1,1,37,350,1.0,1.0,0.0,0.0,PHY392580,0,2.0,2,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,6860,100,12510,550,43470,1640,18156,1068,295210,6000,40.0,0.0,['PHY392580'],['PHY392580'],23,No
4734,PRV55684,50.0,65.0,3,0,1,37,170,1.0,1.0,0.0,0.0,PHY329603,0,2.0,2,2.0,2,1.0,1,2.0,2,1.0,1,2.0,2,2.0,2,2.0,2,1.0,1,2.0,2,2.0,2,12,12,12.0,12,410,60,650,210,790,310,0,0,0,0,0.0,0.0,['PHY376762'],"['PHY329603', 'PHY394183']",3,No
4735,PRV55091,49.0,70.0,18,0,1,33,20,1.0,1.0,0.0,0.0,PHY330224,0,2.0,2,2.0,2,2.0,2,1.0,1,1.5,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,4750,95,20930,430,90940,1690,11544,0,92000,0,50.0,0.0,['PHY330224'],['PHY330224'],18,No
4736,PRV55803,65.0,74.5,2,0,1,37,710,1.0,1.0,0.0,0.0,PHY319541,0,1.5,1,2.0,2,2.0,2,1.0,1,1.0,1,1.5,1,2.0,2,1.5,1,1.5,1,1.5,1,2.0,2,12,12,12.0,12,140,70,870,435,1240,620,0,0,0,0,0.0,0.0,['PHY319541'],['PHY319541'],2,No
4737,PRV54158,75.0,75.0,9,0,1,24,100,1.0,1.0,0.0,0.0,PHY386911,0,2.0,2,2.0,2,2.0,2,1.0,1,2.0,2,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,2360,60,3780,390,14450,320,5340,0,26120,0,0.0,0.0,['PHY391153'],['PHY401252'],9,No
4738,PRV56833,59.0,70.5,8,0,1,45,974,1.0,1.0,0.0,0.0,PHY332343,0,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,1.5,1,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,710,25,6240,810,11410,1240,4272,534,47560,3000,0.0,0.0,['PHY404244'],['PHY332343'],8,No
4739,PRV54606,84.0,73.0,8,0,1,28,900,1.0,1.0,0.0,0.0,PHY329322,0,2.0,2,2.0,2,2.0,2,1.5,1,1.0,1,1.0,1,1.5,1,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,1510,90,3880,275,12400,935,7476,534,99120,4560,0.0,0.0,"['PHY312777', 'PHY329322']","['PHY329322', 'PHY341565', 'PHY370459']",8,No
4740,PRV52643,68.0,74.0,11,0,1,29,10,1.0,1.0,0.0,0.0,PHY354033,0,2.0,2,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,5090,200,4870,480,19170,1170,3204,0,19120,0,0.0,0.0,"['PHY337520', 'PHY359127']","['PHY322571', 'PHY354033']",11,No
4741,PRV57623,38.0,70.5,4,0,1,52,330,1.0,1.0,0.0,0.0,PHY322987,1,1.0,1,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,1.5,1,2.0,2,1.5,1,1.5,1,12,12,12.0,12,940,140,7360,915,23780,1480,1068,0,8000,0,0.0,0.0,['PHY322987'],[],4,No
4742,PRV57054,77.0,77.0,27,1,1,45,590,1.0,1.0,0.0,0.0,PHY391019,0,1.0,1,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,5190,80,17340,200,59000,790,16020,0,190810,0,40.0,0.0,"['PHY357256', 'PHY391019']",['PHY391019'],27,No
4743,PRV52434,87.0,91.0,2,0,1,11,130,1.0,1.0,0.0,0.0,PHY433761,0,1.5,1,2.0,2,1.5,1,1.5,1,1.0,1,1.5,1,1.5,1,1.5,1,2.0,2,1.5,1,2.0,2,12,12,12.0,12,90,45,670,335,1560,780,24136,12068,66010,33005,0.0,0.0,[],['PHY433761'],2,No
4744,PRV57244,47.0,68.5,4,0,1,49,130,1.0,1.0,0.0,0.0,PHY337152,0,1.0,1,2.0,2,2.0,2,1.5,1,2.0,2,1.5,1,1.5,1,2.0,2,1.5,1,2.0,2,2.0,2,12,12,12.0,12,610,130,1870,515,12790,3240,0,0,0,0,0.0,0.0,[],[],4,No
4745,PRV57389,78.0,78.0,6,0,1,50,60,1.0,1.0,0.0,0.0,PHY409860,0,2.0,2,1.0,1,2.0,2,1.0,1,2.0,2,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,3810,85,3590,25,13340,500,2136,0,25410,0,0.0,0.0,['PHY389379'],['PHY409860'],6,No
4746,PRV54017,66.0,67.0,13,1,1,23,240,1.0,1.0,0.0,0.0,PHY361723,0,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,2610,40,10420,260,39770,820,6340,0,53300,0,0.0,0.0,[],['PHY361723'],13,No
4747,PRV54483,64.0,73.0,13,0,1,26,350,1.0,1.0,0.0,0.0,PHY370212,0,2.0,2,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,2.0,2,1.0,1,2.0,2,1.0,1,2.0,2,12,12,12.0,12,1170,70,10310,750,21620,900,12816,1068,171650,500,140.0,0.0,['PHY370212'],['PHY370212'],13,No
4748,PRV56198,53.0,73.0,21,1,1,54,190,1.0,1.0,0.0,0.0,PHY345353,0,1.0,1,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,6500,60,10640,140,37310,1040,1068,0,19000,0,0.0,0.0,['PHY345353'],['PHY345353'],21,No
4749,PRV53503,74.0,74.0,13,1,1,19,60,1.0,1.0,0.0,0.0,PHY375625,0,2.0,2,2.0,2,2.0,2,1.0,1,2.0,2,1.0,1,2.0,2,2.0,2,1.0,1,2.0,2,2.0,2,12,12,12.0,12,5380,200,12280,600,42110,2750,1068,0,5000,0,0.0,0.0,['PHY375625'],['PHY375625'],13,No
4750,PRV55782,70.0,78.5,6,0,1,37,460,1.0,1.0,0.0,0.0,PHY390385,0,2.0,2,2.0,2,2.0,2,1.5,1,1.0,1,1.0,1,1.5,1,2.0,2,1.5,1,2.0,2,2.0,2,12,12,12.0,12,1930,150,2140,325,8500,1515,4272,0,26000,0,0.0,0.0,['PHY390385'],['PHY390385'],6,No
4751,PRV56691,83.0,83.0,3,0,1,45,954,1.0,1.0,1.0,0.0,PHY321445,0,2.0,2,2.0,2,1.5,1,1.0,1,2.0,2,1.0,1,2.0,2,1.5,1,2.0,2,2.0,2,2.0,2,12,12,12.0,12,340,85,680,155,2540,380,4272,0,30800,0,0.0,0.0,[],"['PHY386637', 'PHY393101', 'PHY412603']",4,No
4752,PRV55096,73.0,73.0,26,0,1,33,331,1.0,1.0,0.0,0.0,PHY417655,0,2.0,2,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,5350,100,10840,230,42750,1000,9612,0,67740,0,70.0,0.0,['PHY417655'],['PHY417655'],27,No
4753,PRV56947,66.0,69.0,3,0,1,45,610,1.0,1.0,0.0,0.0,PHY383387,0,2.0,2,2.0,2,2.0,2,1.0,1,2.0,2,2.0,2,1.0,1,2.0,2,1.0,1,2.0,2,2.0,2,12,12,12.0,12,580,50,3280,1070,4590,1590,4272,0,61320,0,20.0,0.0,[],['PHY383387'],3,No
4754,PRV55814,38.0,67.0,4,0,1,37,190,1.0,1.0,0.0,0.0,PHY324256,0,2.0,2,2.0,2,1.5,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,110,20,670,170,4610,305,1068,0,14140,0,80.0,0.0,['PHY324256'],[],4,No
4755,PRV56660,66.0,80.5,4,0,1,45,610,1.0,1.0,0.0,0.0,PHY339753,0,2.0,2,2.0,2,2.0,2,1.0,1,1.5,1,1.0,1,1.5,1,1.5,1,1.5,1,1.5,1,2.0,2,12,12,12.0,12,180,30,310,15,4050,200,7068,0,4000,0,0.0,0.0,['PHY339753'],['PHY376040'],4,No
4756,PRV51797,53.0,69.0,5,0,1,5,630,1.0,1.0,0.0,0.0,PHY316140,0,1.0,1,2.0,2,1.0,1,2.0,2,2.0,2,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,450,60,830,170,2780,510,3204,1068,12000,3000,100.0,0.0,['PHY316140'],['PHY316140'],5,No
4757,PRV53346,38.0,60.5,4,0,1,18,530,1.0,1.0,0.0,0.0,PHY414789,0,1.5,1,2.0,2,1.5,1,1.5,1,1.5,1,1.5,1,1.0,1,2.0,2,2.0,2,1.5,1,2.0,2,12,12,12.0,12,770,100,1620,175,5140,1120,1068,0,7000,0,0.0,0.0,[],['PHY414789'],4,No
4758,PRV57731,78.0,81.5,2,0,1,45,757,1.0,1.0,0.0,0.0,PHY326132,0,2.0,2,2.0,2,1.5,1,1.5,1,1.5,1,1.5,1,1.0,1,1.5,1,1.5,1,2.0,2,2.0,2,12,12,12.0,12,150,75,1530,765,2510,1255,1068,534,7600,3800,0.0,0.0,[],['PHY326132'],2,No
4759,PRV56369,57.0,57.0,1,0,1,43,640,1.0,1.0,1.0,1.0,PHY324527,1,2.0,2,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,80,80,70,70,380,380,0,0,0,0,0.0,0.0,['PHY421552'],['PHY421552'],1,No
4760,PRV54869,32.0,74.0,8,0,1,32,300,1.0,1.0,0.0,0.0,PHY377286,0,2.0,2,2.0,2,2.0,2,1.5,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,950,75,1910,165,4440,430,3204,0,6320,0,0.0,0.0,['PHY377286'],['PHY377286'],8,No
4761,PRV57455,37.0,68.5,6,1,1,51,290,1.0,1.0,0.0,0.0,PHY346982,0,1.5,1,2.0,2,1.0,1,1.5,1,2.0,2,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,2130,250,1290,190,6300,790,3204,0,61500,0,100.0,0.0,[],['PHY346982'],6,No
4762,PRV51749,36.0,73.5,6,0,1,5,470,1.0,1.0,0.0,0.0,PHY376641,0,2.0,2,2.0,2,1.5,1,1.0,1,1.5,1,1.0,1,1.5,1,2.0,2,1.5,1,2.0,2,2.0,2,12,12,12.0,12,2780,95,10850,230,39730,1125,5340,534,56400,4500,80.0,0.0,[],"['PHY376641', 'PHY388186']",6,No
4763,PRV52226,66.0,68.0,2,0,2,10,350,1.0,1.0,2.0,0.0,PHY432952,0,1.5,1,2.0,2,1.5,1,1.5,1,1.5,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,100,50,2140,1070,2080,1040,0,0,0,0,0.0,0.0,[],[],2,No
4764,PRV54707,56.0,68.0,9,0,1,30,70,1.0,1.0,0.0,0.0,PHY375840,0,2.0,2,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,1280,100,4270,110,20840,1400,3204,0,122100,0,0.0,0.0,[],['PHY375840'],9,No
4765,PRV53586,31.0,64.0,3,1,1,19,160,1.0,1.0,0.0,0.0,PHY322912,0,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,2.0,2,1.0,1,1.0,1,2.0,2,2.0,2,12,12,12.0,12,160,70,1200,130,9170,1020,3204,0,15300,0,20.0,0.0,[],['PHY322912'],3,No
4766,PRV57646,52.0,68.0,25,0,1,53,30,1.0,1.0,0.0,0.0,PHY317689,0,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,8570,100,20090,230,69900,1990,0,0,0,0,220.0,0.0,['PHY377714'],"['PHY318380', 'PHY393558']",25,No
4767,PRV52669,87.0,87.0,1,0,1,14,80,1.0,1.0,0.0,0.0,PHY387186,0,2.0,2,2.0,2,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,300,300,10,10,300,300,0,0,0,0,0.0,0.0,[],['PHY387186'],1,No
4768,PRV51755,71.0,71.0,6,1,1,5,200,1.0,1.0,0.0,0.0,PHY392578,0,2.0,2,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.5,1,2.0,2,12,12,12.0,12,590,90,6360,995,17920,2425,0,0,0,0,0.0,0.0,[],['PHY392578'],6,No
4769,PRV51793,65.0,66.0,25,0,1,5,70,1.0,1.0,0.0,0.0,PHY431588,0,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,1.0,1,2.0,2,2.0,2,12,12,12.0,12,5000,60,10360,330,45160,1730,4272,0,136320,0,0.0,0.0,['PHY431588'],['PHY431588'],25,No
4770,PRV57277,56.0,69.0,7,0,1,49,194,1.0,1.0,0.0,0.0,PHY317145,0,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,12,12,12.0,12,1250,90,2230,240,12060,1470,5340,0,37000,0,0.0,0.0,['PHY317145'],['PHY317145'],7,No
4771,PRV53019,31.0,81.0,15,0,1,24,520,1.0,1.0,0.0,0.0,PHY363740,0,2.0,2,2.0,2,2.0,2,1.0,1,2.0,2,1.0,1,2.0,2,2.0,2,2.0,2,1.0,1,2.0,2,12,12,12.0,12,4920,90,4990,170,39290,2160,6408,0,36000,0,0.0,0.0,"['PHY311781', 'PHY363740']",['PHY341620'],15,No
4772,PRV56283,65.0,68.0,3,0,1,42,120,1.0,1.0,0.0,0.0,PHY341968,0,1.0,1,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,2320,100,5140,890,22940,5200,2136,1068,49000,4000,0.0,0.0,[],['PHY341968'],3,No
4773,PRV52436,52.0,66.0,44,0,1,11,811,1.0,1.0,0.0,0.0,PHY354800,0,2.0,2,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,9980,80,20420,415,63680,1055,22428,0,289000,0,60.0,0.0,['PHY354800'],['PHY354800'],44,No
4774,PRV56999,75.0,75.0,8,0,1,45,130,1.0,1.0,0.0,0.0,PHY405675,0,2.0,2,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,1.5,1,2.0,2,2.0,2,12,12,12.0,12,2350,85,3670,385,9060,1125,5340,0,108000,0,40.0,0.0,[],['PHY341056'],8,No
4775,PRV52143,74.0,81.0,17,1,1,10,580,1.0,1.0,0.0,0.0,PHY425670,0,2.0,2,2.0,2,2.0,2,1.0,1,2.0,2,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,8290,200,17540,290,67530,1200,5340,0,45060,0,50.0,0.0,"['PHY323318', 'PHY379249', 'PHY425670']","['PHY316640', 'PHY317773', 'PHY349063', 'PHY389213', 'PHY414929']",17,No
4776,PRV54004,85.0,79.0,8,0,1,23,800,1.0,1.0,0.0,0.0,PHY362882,0,2.0,2,2.0,2,2.0,2,1.5,1,1.5,1,1.5,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,1090,85,3320,235,9710,525,3204,0,18020,0,0.0,0.0,['PHY362882'],['PHY362882'],8,No
4777,PRV52456,38.0,71.0,7,0,1,11,260,1.0,1.0,0.0,0.0,PHY401976,0,2.0,2,2.0,2,1.0,1,1.0,1,2.0,2,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,1370,100,8340,940,17040,2100,1068,0,10000,0,0.0,0.0,['PHY401976'],['PHY401976'],7,No
4778,PRV53649,71.0,71.0,27,1,1,20,10,1.0,1.0,0.0,0.0,PHY340715,0,2.0,2,2.0,2,2.0,2,1.0,1,2.0,2,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,4770,70,10400,140,31270,750,14004,0,69480,0,190.0,0.0,['PHY340715'],['PHY340715'],27,No
4779,PRV54509,54.0,76.5,4,0,1,27,130,1.0,1.0,0.0,0.0,PHY398916,0,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,1.5,1,1.5,1,1.0,1,1.5,1,2.0,2,12,12,12.0,12,250,65,2850,420,9600,930,1068,0,10240,0,0.0,0.0,[],['PHY398916'],4,No
4780,PRV53358,45.0,59.0,3,1,1,18,975,1.0,1.0,0.0,0.0,PHY311307,0,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,1.0,1,2.0,2,2.0,2,1.0,1,2.0,2,2.0,2,12,12,12.0,12,2840,400,1860,370,6490,1280,2136,1068,6000,3000,0.0,0.0,['PHY311307'],['PHY311307'],3,No
4781,PRV51878,68.0,73.5,12,0,1,6,200,1.0,1.0,0.0,0.0,PHY391138,0,2.0,2,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,1.5,1,2.0,2,12,12,12.0,12,3110,85,7140,590,20620,1460,12816,534,107290,4020,90.0,0.0,['PHY312102'],"['PHY316744', 'PHY325559', 'PHY348876', 'PHY388846', 'PHY408934', 'PHY422620', 'PHY432964']",12,No
4782,PRV54794,66.0,70.0,3,0,1,31,370,1.0,1.0,0.0,0.0,PHY311144,0,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,450,90,1180,250,4870,1160,0,0,0,0,0.0,0.0,[],[],3,No
4783,PRV54529,75.0,80.0,5,0,1,27,80,1.0,1.0,0.0,0.0,PHY313579,0,2.0,2,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,160,40,3020,390,4750,710,0,0,0,0,70.0,0.0,['PHY371551'],[],5,No
4784,PRV56077,50.0,72.0,7,0,1,39,770,1.0,1.0,0.0,0.0,PHY332290,0,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,2450,70,6920,460,27670,1560,4272,0,37120,0,0.0,0.0,['PHY332290'],['PHY332290'],7,No
4785,PRV55631,82.0,87.5,2,0,1,36,860,1.0,1.0,0.0,0.0,PHY358259,0,1.5,1,2.0,2,2.0,2,1.0,1,1.0,1,1.5,1,1.5,1,1.5,1,1.0,1,1.0,1,2.0,2,12,12,12.0,12,400,200,1350,675,2590,1295,0,0,0,0,0.0,0.0,[],['PHY399175'],2,No
4786,PRV55345,36.0,80.0,15,0,1,34,250,1.0,1.0,0.0,0.0,PHY342165,0,1.0,1,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,7310,100,7780,480,33050,970,6408,0,50000,0,90.0,0.0,[],['PHY342165'],15,No
4787,PRV52766,69.0,70.0,10,0,1,14,141,1.0,1.0,0.0,0.0,PHY370075,0,2.0,2,2.0,2,2.0,2,1.0,1,2.0,2,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,2010,40,6000,420,23990,2200,3204,0,23300,0,0.0,0.0,"['PHY359833', 'PHY370075']",['PHY370075'],11,No
4788,PRV51724,32.0,76.0,6,0,1,5,520,1.0,1.0,0.0,0.0,PHY383740,0,2.0,2,2.0,2,1.5,1,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,1.0,1,1.5,1,2.0,2,12,12,12.0,12,2480,250,7680,405,28790,1700,2136,0,10000,0,0.0,0.0,['PHY383740'],['PHY383740'],6,No
4789,PRV54995,70.0,76.5,16,0,1,33,520,1.0,1.0,0.0,0.0,PHY390450,0,2.0,2,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.5,1,2.0,2,2.0,2,1.5,1,2.0,2,12,12,12.0,12,6060,80,6120,310,30060,1375,6204,0,80030,0,130.0,0.0,"['PHY326572', 'PHY369464', 'PHY390450']",['PHY390450'],16,No
4790,PRV57047,65.0,69.5,16,0,1,45,130,1.0,1.0,0.0,0.0,PHY333756,0,2.0,2,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,4130,95,7850,355,29740,1280,6408,0,114100,0,170.0,0.0,['PHY333756'],['PHY333756'],16,No
4791,PRV54132,31.0,75.0,5,0,1,24,310,1.0,1.0,0.0,0.0,PHY433101,0,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,530,70,2220,130,13390,860,0,0,0,0,0.0,0.0,[],['PHY311856'],5,No
4792,PRV54827,69.0,79.0,17,1,1,32,150,1.0,1.0,0.0,0.0,PHY381719,0,2.0,2,2.0,2,2.0,2,1.0,1,2.0,2,1.0,1,2.0,2,2.0,2,1.0,1,2.0,2,2.0,2,12,12,12.0,12,2570,70,16420,190,41870,1100,6408,0,70000,0,0.0,0.0,['PHY381719'],['PHY381719'],17,No
4793,PRV57131,82.0,82.5,2,0,1,46,0,1.0,1.0,10.0,0.0,PHY367881,0,2.0,2,2.0,2,1.0,1,2.0,2,2.0,2,1.0,1,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,12,12,12.0,12,880,440,580,290,5200,2600,2136,1068,24000,12000,0.0,0.0,['PHY367881'],['PHY367881'],2,No
4794,PRV57116,66.0,70.0,7,0,1,46,200,1.0,1.0,0.0,0.0,PHY357147,0,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,590,30,820,70,6310,710,4272,0,31640,0,0.0,0.0,['PHY430725'],"['PHY324169', 'PHY357147', 'PHY411485']",7,No
4795,PRV55395,38.0,70.5,12,0,1,35,440,1.0,1.0,0.0,0.0,PHY411951,0,2.0,2,2.0,2,2.0,2,2.0,2,1.0,1,1.5,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,2970,90,4150,290,9590,560,1068,0,20000,0,10.0,0.0,"['PHY365177', 'PHY367533']",['PHY396414'],12,No
4796,PRV55584,76.0,79.0,2,1,1,36,580,1.0,1.0,0.0,0.0,PHY368321,0,1.5,1,1.0,1,1.5,1,1.0,1,1.5,1,2.0,2,1.0,1,1.5,1,1.5,1,2.0,2,2.0,2,12,12,12.0,12,600,300,1540,770,6650,3325,0,0,0,0,100.0,50.0,[],[],2,No
4797,PRV54678,74.0,74.0,15,0,1,29,80,1.0,1.0,0.0,0.0,PHY386422,0,1.0,1,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,6850,100,6640,350,27550,1970,0,0,0,0,70.0,0.0,['PHY386422'],['PHY386422'],15,No
4798,PRV57714,61.0,82.5,4,0,1,5,200,1.0,1.0,0.0,0.0,PHY317384,0,1.0,1,2.0,2,1.5,1,1.0,1,1.5,1,1.5,1,1.5,1,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,480,135,2550,585,12670,2805,0,0,0,0,50.0,0.0,['PHY354625'],['PHY375217'],4,No
4799,PRV56871,67.0,73.0,11,0,1,45,860,1.0,1.0,0.0,0.0,PHY363133,0,2.0,2,2.0,2,1.0,1,1.0,1,1.0,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,4350,300,2820,170,12590,1110,6408,0,76710,0,50.0,0.0,['PHY363133'],['PHY421813'],11,No
4800,PRV57651,71.0,76.0,22,1,1,53,140,1.0,1.0,0.0,0.0,PHY383831,0,2.0,2,2.0,2,2.0,2,1.0,1,1.5,1,1.0,1,2.0,2,2.0,2,2.0,2,2.0,2,2.0,2,12,12,12.0,12,3180,100,10810,540,36270,820,4272,0,39840,0,80.0,0.0,['PHY383831'],['PHY383831'],22,No
4801,PRV52799,72.0,72.5,2,0,1,14,981,1.0,1.0,0.0,0.0,PHY358572,0,2.0,2,2.0,2,2.0,2,1.5,1,1.0,1,1.5,1,1.5,1,1.5,1,1.5,1,2.0,2,1.5,1,12,12,12.0,12,150,75,1520,760,3480,1740,0,0,0,0,0.0,0.0,[],['PHY358572'],2,No
4802,PRV54862,86.0,86.0,7,0,1,32,50,1.0,1.0,0.0,0.0,PHY401417,0,2.0,2,2.0,2,2.0,2,1.0,1,1.0,1,2.0,2,2.0,2,1.0,1,1.0,1,2.0,2,2.0,2,12,12,12.0,12,3530,40,8050,1150,27510,3930,0,0,0,0,0.0,0.0,['PHY401417'],['PHY401417'],7,No
